Problem Name,Step Name,KC(Default),E Conceptual,E Resolución,Dificultad
EG28,-4+9*3," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-4+27, Consolidate vars with coeff,0.0,0.0,1
EG28,6-5*-10," Select Multiply/Divide, nested",0.0,0.0,1
EG28,6+50, Consolidate vars with coeff,0.0,0.0,1
EG28,-8+6*-5," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-8-30, Consolidate vars with coeff,0.0,0.0,1
EG28,-8-8*7," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-8-56, Consolidate vars with coeff,0.4444,0.0,4
EG28,-4+0*-7, nan,0.0,0.0,1
EG28,-4+0, Consolidate vars with coeff,0.0,0.0,1
EG28,-3-6*2," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-12-3, Consolidate vars with coeff,0.0,0.0,1
EG28,-6-5*9," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-45-6, Consolidate vars with coeff,0.0,0.0,1
EG28,-2-2*-5," Select Multiply/Divide, nested",0.5,0.0,5
EG28,-2+10, Consolidate vars with coeff,0.0,0.0,1
EG28,-4-7*-4," Select Multiply/Divide, nested",0.5,0.0,5
EG28,-4+2*10," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-4+20, Consolidate vars with coeff,0.0,0.0,1
EG28,7-8*4," Select Multiply/Divide, nested",0.5,0.0,5
EG28,7-32, Consolidate vars with coeff,0.0,0.0,1
EG28,-5+0*7," Select Multiply/Divide, nested",0.0,0.0,1
EG28,5-3*-2," Select Multiply/Divide, nested",0.0,0.0,1
EG28,5+6, Consolidate vars with coeff,0.0,0.0,1
EG28,-3-3*-3," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-3+9, Consolidate vars with coeff,0.0,0.0,1
EG28,36-1, Consolidate vars with coeff,0.5,0.0,5
EG28,-9+0*-3, nan,0.0,0.0,1
EG28,7-5*-8," Select Multiply/Divide, nested",0.0,0.0,1
EG28,7+40, Consolidate vars with coeff,0.0,0.0,1
EG28,-9-9*8," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-9-72, Consolidate vars with coeff,0.0,0.0,1
EG28,-4+8*-6," Select Multiply/Divide, nested",0.5,0.0,5
EG28,-4-48, Consolidate vars with coeff,0.0,0.0,1
EG28,-2-1*-7," Select Multiply/Divide, nested",0.5,0.0,5
EG28,-2+7, Consolidate vars with coeff,0.3333,0.0,3
EG28,-3-7*5," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-3-35, Consolidate vars with coeff,0.0,0.0,1
EG28,-4+8*0," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-7+0*1," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-6-8*-4," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-7+3*-7," Select Multiply/Divide, nested",0.6667,0.0,7
EG28,-21-7, Consolidate vars with coeff,0.0,0.0,1
EG28,-3-2*-2," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-1-9*-8," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-1+72, Consolidate vars with coeff,0.0,0.0,1
EG28,-8-7*8," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-6-6*-2," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-6+12, Consolidate vars with coeff,0.0,0.0,1
EG28,-4-4*-4," Select Multiply/Divide, nested",0.5,0.0,5
EG28,-4+16, Consolidate vars with coeff,0.5,0.0,5
EG28,2-2*6," Select Multiply/Divide, nested",0.0,0.0,1
EG28,2-12, Consolidate vars with coeff,0.0,0.0,1
EG28,-5+5*-2," Select Multiply/Divide, nested",0.0,0.0,1
EG28,10-8*-4," Select Multiply/Divide, nested",0.0,0.0,1
EG28,10+32, Consolidate vars with coeff,0.0,0.0,1
EG28,-2-7*-1," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-8+6*-1," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-8-6, Consolidate vars with coeff,0.0,0.0,1
EG28,-4-5*-5," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-4+25, Consolidate vars with coeff,0.0,0.0,1
EG28,-4-7*-1," Select Multiply/Divide, nested",0.5,0.0,5
EG28,-4+7, Consolidate vars with coeff,0.0,0.0,1
EG28,3+5*6," Select Multiply/Divide, nested",0.6667,0.0,7
EG28,3+30, Consolidate vars with coeff,0.0,0.0,1
EG28,-6-1*3," Select Multiply/Divide, nested",0.0,0.0,1
EG28,-6-3, Consolidate vars with coeff,0.0,0.0,1
EG28,-5+1*-2," Select Multiply/Divide, nested",0.6667,0.0,7
EG28,-5-2, Consolidate vars with coeff,0.0,0.0,1
EG29,-5+9*-8," Select Multiply/Divide, nested",0.0,0.0,1
EG29,FinalAnswer, combine-like-terms-sp~~perform-mult-whole-sp,0.5548,0.0733,6
EG29,-5-72, Consolidate vars with coeff,0.0,0.0,1
EG29,-2*1+6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2+6, Consolidate vars with coeff,0.0,0.0,1
EG29,1*-9-5," Select Multiply/Divide, nested",0.75,0.0,8
EG29,-9-5, Consolidate vars with coeff,0.0,0.0,1
EG29,-2-8*6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2-48, Consolidate vars with coeff,0.0,0.0,1
EG29,-3*-6-6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,18-6, Consolidate vars with coeff,0.0,0.0,1
EG29,-2*-2-1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,4-1, Consolidate vars with coeff,0.0,0.0,1
EG29,-2*-10-1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,20-1, Consolidate vars with coeff,0.0,0.0,1
EG29,7-8*-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,7+40, Consolidate vars with coeff,0.0,0.0,1
EG29,-2*7-2," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-14-2, Consolidate vars with coeff,0.0,0.0,1
EG29,-5-6*1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-5-6, Consolidate vars with coeff,0.0,0.0,1
EG29,-8+7*-1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-8-7, Consolidate vars with coeff,0.0,0.0,1
EG29,-6*-8-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,48-5, Consolidate vars with coeff,0.0,0.0,1
EG29,9*-1+1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-9+1, Consolidate vars with coeff,0.0,0.0,1
EG29,-8-3*-5," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-8+15, Consolidate vars with coeff,0.0,0.0,1
EG29,-9*0+9, nan,0.3333,0.0,3
EG29,-2*0-5, nan,0.125,0.5,6
EG29,5+6*-10," Select Multiply/Divide, nested",0.1667,0.3333,5
EG29,-7*0-9, nan,0.0,0.0,1
EG29,0-9, Consolidate vars with coeff,0.0,0.0,1
EG29,-4-8*0, nan,0.5,0.0,5
EG29,-4-0, Consolidate vars with coeff,0.0,0.0,1
EG29,-3-7*0, nan,0.0,0.0,1
EG29,-3-0, Consolidate vars with coeff,0.0,0.0,1
EG29,-8-5*0, nan,0.0,0.0,1
EG29,-8-0, Consolidate vars with coeff,0.0,0.0,1
EG29,-2-4*4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2-16, Consolidate vars with coeff,0.0,0.0,1
EG29,4-3*-1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,4+3, Consolidate vars with coeff,0.0,0.0,1
EG29,-6*-8-6," Select Multiply/Divide, nested",0.5,0.0,5
EG29,48-6, Consolidate vars with coeff,0.0,0.0,1
EG29,-2+3*4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2+12, Consolidate vars with coeff,0.0,0.0,1
EG29,-7+0*-3, nan,0.0,0.0,1
EG29,-7+0, Consolidate vars with coeff,0.0,0.0,1
EG29,8-8*0, nan,0.5,0.0,5
EG29,8-0, Consolidate vars with coeff,0.0,0.0,1
EG29,-1+8*-4," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-1-32, Consolidate vars with coeff,0.0,0.0,1
EG29,6*-5-4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-30-4, Consolidate vars with coeff,0.0,0.0,1
EG29,2-10*-9," Select Multiply/Divide, nested",0.5,0.0,5
EG29,2+90, Consolidate vars with coeff,0.0,0.0,1
EG29,-2*4-1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-8-1, Consolidate vars with coeff,0.0,0.0,1
EG29,9-4*-3," Select Multiply/Divide, nested",0.5,0.0,5
EG29,9+12, Consolidate vars with coeff,0.0,0.0,1
EG29,1-1*-10," Select Multiply/Divide, nested",0.0,0.0,1
EG29,1+10, Consolidate vars with coeff,0.0,0.0,1
EG29,-9-6*6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-9-36, Consolidate vars with coeff,0.0,0.0,1
EG29,-1*-3-4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,3-4, Consolidate vars with coeff,0.0,0.0,1
EG29,1*6-2," Select Multiply/Divide, nested",0.0,0.0,1
EG29,6-2, Consolidate vars with coeff,0.0,0.0,1
EG29,5*8+10," Select Multiply/Divide, nested",0.0,0.0,1
EG29,40+10, Consolidate vars with coeff,0.0,0.0,1
EG29,7*-5+6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-35+6, Consolidate vars with coeff,0.0,0.0,1
EG29,-8-3*-8," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-8+24, Consolidate vars with coeff,0.0,0.0,1
EG29,-3*-4-8," Select Multiply/Divide, nested",0.0,0.0,1
EG29,12-8, Consolidate vars with coeff,0.0,0.0,1
EG29,-3-9*-6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-3+54, Consolidate vars with coeff,0.0,0.0,1
EG29,-10*4+7," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-40+7, Consolidate vars with coeff,0.0,0.0,1
EG29,-4-5*2," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-4-10, Consolidate vars with coeff,0.0,0.0,1
EG29,-2*-3+4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,6+4, Consolidate vars with coeff,0.0,0.0,1
EG29,9-2*-9," Select Multiply/Divide, nested",0.5,0.0,5
EG29,9+18, Consolidate vars with coeff,0.0,0.0,1
EG29,-7-2*-6," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-7+12, Consolidate vars with coeff,0.0,0.0,1
EG29,8-4*-5," Select Multiply/Divide, nested",0.5,0.0,5
EG29,8+20, Consolidate vars with coeff,0.0,0.0,1
EG29,-2+10*1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2+10, Consolidate vars with coeff,0.0,0.0,1
EG29,10*-9-2," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-90-2, Consolidate vars with coeff,0.0,0.0,1
EG29,-10*-3+4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,30+4, Consolidate vars with coeff,0.0,0.0,1
EG29,-6*-4-6," Select Multiply/Divide, nested",0.5,0.0,5
EG29,24-6, Consolidate vars with coeff,0.0,0.0,1
EG29,-1*3-2," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-3-2, Consolidate vars with coeff,0.0,0.0,1
EG29,8*-3-6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-24-6, Consolidate vars with coeff,0.0,0.0,1
EG29,-10*0-6, nan,0.0,0.0,1
EG29,0-6, Consolidate vars with coeff,0.0,0.0,1
EG29,-6-3*-9," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-6+27, Consolidate vars with coeff,0.0,0.0,1
EG29,-5-1*7," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-5-7, Consolidate vars with coeff,0.5,0.0,5
EG29,-6*2-8," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-12-8, Consolidate vars with coeff,0.0,0.0,1
EG29,0*-1-10," Select Multiply/Divide, nested",0.5,0.0,5
EG29,6*-9-6," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-54-6, Consolidate vars with coeff,0.5,0.0,5
EG29,6-5*-5," Select Multiply/Divide, nested",0.5,0.0,5
EG29,6+25, Consolidate vars with coeff,0.0,0.0,1
EG29,-7-7*-7," Select Multiply/Divide, nested",0.25,0.5,8
EG29,-7+49, Consolidate vars with coeff,0.0,0.0,1
EG29,-6*-6-2," Select Multiply/Divide, nested",0.5,0.0,5
EG29,36-2, Consolidate vars with coeff,0.0,0.0,1
EG29,-9*7+7," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-63+7, Consolidate vars with coeff,0.0,0.0,1
EG29,-2-9*6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2-54, Consolidate vars with coeff,0.0,0.0,1
EG29,10+8*-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,10-40, Consolidate vars with coeff,0.0,0.0,1
EG29,9*-5-9," Select Multiply/Divide, nested",0.6667,0.0,7
EG29,-45-9, Consolidate vars with coeff,0.0,0.0,1
EG29,8-3*5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,8-15, Consolidate vars with coeff,0.0,0.0,1
EG29,-4-3*-4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-4+12, Consolidate vars with coeff,0.0,0.0,1
EG29,-5-7*-3," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-5+21, Consolidate vars with coeff,0.0,0.0,1
EG29,-10*-9-7," Select Multiply/Divide, nested",0.5,0.0,5
EG29,90-7, Consolidate vars with coeff,0.0,0.0,1
EG29,-8*8-7," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-64-7, Consolidate vars with coeff,0.0,0.0,1
EG29,-1-4*-1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-1+4, Consolidate vars with coeff,0.0,0.0,1
EG29,-7-1*-9," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-7+9, Consolidate vars with coeff,0.0,0.0,1
EG29,3*-7+9," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-21+9, Consolidate vars with coeff,0.0,0.0,1
EG29,9*-2+8," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-18+8, Consolidate vars with coeff,0.0,0.0,1
EG29,-2*6-2," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-12-2, Consolidate vars with coeff,0.0,0.0,1
EG29,8*-6-8," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-48-8, Consolidate vars with coeff,0.0,0.0,1
EG29,-9+7*-6," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-2-4*7," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2-28, Consolidate vars with coeff,0.0,0.0,1
EG29,9-4*4," Select Multiply/Divide, nested",0.5,0.0,5
EG29,9-16, Consolidate vars with coeff,0.0,0.0,1
EG29,-3*-3+9," Select Multiply/Divide, nested",0.0,0.0,1
EG29,9+9, Consolidate vars with coeff,0.0,0.0,1
EG29,7-9*-6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,7+54, Consolidate vars with coeff,0.0,0.0,1
EG29,-2-9*-3," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2+27, Consolidate vars with coeff,0.0,0.0,1
EG29,4*-9-1," Select Multiply/Divide, nested",0.3333,0.0,3
EG29,-36-1, Consolidate vars with coeff,0.0,0.0,1
EG29,-7*-1-7," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-5-5*0, nan,0.6667,0.0,7
EG29,-5-0, Consolidate vars with coeff,0.0,0.0,1
EG29,-8*-8-1," Select Multiply/Divide, nested",0.3333,0.0,3
EG29,64-1, Consolidate vars with coeff,0.3333,0.0,3
EG29,-9*6-2," Select Multiply/Divide, nested",0.3333,0.0,3
EG29,-54-2, Consolidate vars with coeff,0.0,0.0,1
EG29,-4-5*-6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-4+30, Consolidate vars with coeff,0.0,0.0,1
EG29,-8+0*-6, nan,0.0,0.0,1
EG29,-8+0, Consolidate vars with coeff,0.0,0.0,1
EG29,-6-9*-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-6+45, Consolidate vars with coeff,0.0,0.0,1
EG29,8*-3-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-24-5, Consolidate vars with coeff,0.0,0.0,1
EG29,5+10*-10," Select Multiply/Divide, nested",0.5,0.0,5
EG29,5-100, Consolidate vars with coeff,0.0,0.0,1
EG29,-6+3*0," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-6+0, Consolidate vars with coeff,0.0,0.0,1
EG29,2*4-10," Select Multiply/Divide, nested",0.0,0.0,1
EG29,8-10, Consolidate vars with coeff,0.0,0.0,1
EG29,9-9*-5," Select Multiply/Divide, nested",0.5,0.0,5
EG29,9+45, Consolidate vars with coeff,0.0,0.0,1
EG29,-2+8*-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2-40, Consolidate vars with coeff,0.0,0.0,1
EG29,-4*6-4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-24-4, Consolidate vars with coeff,0.0,0.0,1
EG29,-3-4*-8," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-3+32, Consolidate vars with coeff,0.0,0.0,1
EG29,-2*-8+7," Select Multiply/Divide, nested",0.5,0.0,5
EG29,16+7, Consolidate vars with coeff,0.0,0.0,1
EG29,9-3*6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,9-18, Consolidate vars with coeff,0.0,0.0,1
EG29,4+0*5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,4+0, Consolidate vars with coeff,0.0,0.0,1
EG29,-10+3*-9," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-10-27, Consolidate vars with coeff,0.0,0.0,1
EG29,3+4*-8," Select Multiply/Divide, nested",0.0,0.0,1
EG29,3-32, Consolidate vars with coeff,0.0,0.0,1
EG29,-8-5*-2," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-8+10, Consolidate vars with coeff,0.0,0.0,1
EG29,-1*-3-1," Select Multiply/Divide, nested",0.25,0.0,3
EG29,3-1, Consolidate vars with coeff,0.2,0.0,2
EG29,-7+5*-10," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-7-50, Consolidate vars with coeff,0.0,0.0,1
EG29,-5-4*-8," Select Multiply/Divide, nested",0.25,0.0,3
EG29,-5+32, Consolidate vars with coeff,0.0,0.0,1
EG29,-2+7*-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2-35, Consolidate vars with coeff,0.0,0.0,1
EG29,-4*8+1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-32+1, Consolidate vars with coeff,0.0,0.0,1
EG29,-3+4*0," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-3+0, Consolidate vars with coeff,0.0,0.0,1
EG29,-4*-4-6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,16-6, Consolidate vars with coeff,0.0,0.0,1
EG29,-9+2*-4," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-9-8, Consolidate vars with coeff,0.5,0.0,5
EG29,-4-2*-3," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-4+6, Consolidate vars with coeff,0.5,0.0,5
EG29,-6-2*-1," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-6+2, Consolidate vars with coeff,0.5,0.0,5
EG29,-4*9+1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-36+1, Consolidate vars with coeff,0.0,0.0,1
EG29,0*-8-1, nan,0.0,0.0,1
EG29,0-1, Consolidate vars with coeff,0.0,0.0,1
EG29,5-2*-6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,5+12, Consolidate vars with coeff,0.0,0.0,1
EG29,0*-5-8, nan,0.0,0.0,1
EG29,0-8, Consolidate vars with coeff,0.0,0.0,1
EG29,-6+0*-9, nan,0.0,0.0,1
EG29,7-2*-1," Select Multiply/Divide, nested",0.5,0.0,5
EG29,7+2, Consolidate vars with coeff,0.0,0.0,1
EG29,2*2-8," Select Multiply/Divide, nested",0.0,0.0,1
EG29,4-8, Consolidate vars with coeff,0.0,0.0,1
EG29,-9-6*-6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-9+36, Consolidate vars with coeff,0.0,0.0,1
EG29,6*9-4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,54-4, Consolidate vars with coeff,0.0,0.0,1
EG29,-9-4*-8," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-9+32, Consolidate vars with coeff,0.0,0.0,1
EG29,-9*-10+1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,90+1, Consolidate vars with coeff,0.0,0.0,1
EG29,-4*6+4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-24+4, Consolidate vars with coeff,0.0,0.0,1
EG29,-9+10*-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-7-5*-10," Select Multiply/Divide, nested",0.0,0.0,1
EG29,50-7, Consolidate vars with coeff,0.0,0.0,1
EG29,-4*-1-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,4-5, Consolidate vars with coeff,0.0,0.0,1
EG29,10*-2-5," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-20-5, Consolidate vars with coeff,0.0,0.0,1
EG29,10*-7-9," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-70-9, Consolidate vars with coeff,0.0,0.0,1
EG29,-4-10*-1," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-1-3*6," Select Multiply/Divide, nested",0.4,0.4,8
EG29,-18-1, Consolidate vars with coeff,0.0,0.5,5
EG29,-2*0-3, nan,0.0,0.0,1
EG29,0-3, Consolidate vars with coeff,0.0,0.0,1
EG29,0*0-4," Select Multiply/Divide, nested",0.5,0.0,5
EG29,0-4, Consolidate vars with coeff,0.0,0.0,1
EG29,-1*-5-4," Select Multiply/Divide, nested",0.5,0.0,5
EG29,5-4, Consolidate vars with coeff,0.0,0.0,1
EG29,-8-4*-4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-8+16, Consolidate vars with coeff,0.0,0.0,1
EG29,-5-5*-4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-5+20, Consolidate vars with coeff,0.0,0.0,1
EG29,-8+8*3," Select Multiply/Divide, nested",0.6667,0.0,7
EG29,7+5*-8," Select Multiply/Divide, nested",0.0,0.0,1
EG29,7-40, Consolidate vars with coeff,0.0,0.0,1
EG29,-2*3-7," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-6-7, Consolidate vars with coeff,0.0,0.0,1
EG29,9*-6-10," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-54-10, Consolidate vars with coeff,0.0,0.0,1
EG29,-8*2-1," Select Multiply/Divide, nested",0.3333,0.0,3
EG29,-16-1, Consolidate vars with coeff,0.0,0.0,1
EG29,-6*7-9," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-42-9, Consolidate vars with coeff,0.0,0.0,1
EG29,-2*-1-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,2-5, Consolidate vars with coeff,0.0,0.0,1
EG29,-5*-6+4," Select Multiply/Divide, nested",0.0,0.0,1
EG29,2*-1-7," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2-7, Consolidate vars with coeff,0.0,0.0,1
EG29,-3*-1-1," Select Multiply/Divide, nested",0.0,0.4,4
EG29,-8*-5-5," Select Multiply/Divide, nested",0.6667,0.0,7
EG29,40-5, Consolidate vars with coeff,0.0,0.0,1
EG29,-5*1-9," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-5-9, Consolidate vars with coeff,0.0,0.0,1
EG29,-7+4*-8," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-7-32, Consolidate vars with coeff,0.5,0.0,5
EG29,-8*-10+1," Select Multiply/Divide, nested",0.0,0.0,1
EG29,80+1, Consolidate vars with coeff,0.0,0.0,1
EG29,-5*-8-8," Select Multiply/Divide, nested",0.5,0.0,5
EG29,40-8, Consolidate vars with coeff,0.0,0.0,1
EG29,-8-8*-5," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-8+40, Consolidate vars with coeff,0.0,0.0,1
EG29,4-10*-9," Select Multiply/Divide, nested",0.0,0.0,1
EG29,4+90, Consolidate vars with coeff,0.0,0.0,1
EG29,-2-3*-6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-2+18, Consolidate vars with coeff,0.0,0.0,1
EG29,-3-5*-6," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-3+30, Consolidate vars with coeff,0.0,0.0,1
EG29,-5-1*-3," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-5+3, Consolidate vars with coeff,0.0,0.0,1
EG29,-7-5*2," Select Multiply/Divide, nested",0.5,0.0,5
EG29,-7-10, Consolidate vars with coeff,0.0,0.0,1
EG29,7*-1-1, Consolidate vars with coeff,0.3333,0.0,3
EG29,7*-11R1, nan,0.0,0.0,1
EG29,constant terms1R1, nan,0.0,0.0,1
EG29,7*-1R2, nan,0.0,0.0,1
EG29,constant termsR2, nan,0.0,0.0,1
EG29,-7-1, Consolidate vars with coeff,0.0,0.0,1
EG29,-9-3*-8," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-9+24, Consolidate vars with coeff,0.0,0.0,1
EG29,-5+5*1," Select Multiply/Divide, nested",0.5,0.25,8
EG29,-1-4*-8," Select Multiply/Divide, nested",0.625,0.25,9
EG29,-1+32, Consolidate vars with coeff,0.0,0.0,1
EG29,1*-5-3," Select Multiply/Divide, nested",0.6667,0.0,7
EG29,-5-3, Consolidate vars with coeff,0.0,0.0,1
EG29,-6-9*3," Select Multiply/Divide, nested",0.0,0.0,1
EG29,-6-27, Consolidate vars with coeff,0.0,0.0,1
EG34,coef 1, Select Eliminate Parens,0.1644,0.0,2
EG34,coef 1, nan,0.2308,0.0,2
EG34,coef 1," Select Multiply/Divide, nested",0.0,0.0,1
EG34,coef 1, Select Combine Terms,0.25,0.0,3
EG34,coef 1, Select Multiply,0.087,0.0,1
EG34,coef 1, Done?,0.3333,0.6667,10
EG35C,coef 1, Select Eliminate Parens,0.0909,0.0,1
EG35C,coef 1, Select Multiply,0.0,0.0,1
EG35C,coef 1, nan,0.1304,0.0,1
EG35C,coef 1," Select Multiply/Divide, nested",0.0,0.0,1
EG35C,coef 1, Select Combine Terms,0.0,0.0,1
EG33B,coef 1," Select Multiply/Divide, nested",0.3333,0.0,3
EG33B,coef 1, Select Combine Terms,0.0345,0.0,1
EG32B,coef 1," Select Multiply/Divide, nested",0.1538,0.0,2
EG32B,coef 1, Select Combine Terms,0.0833,0.0,1
EG32A,coef 1," Select Multiply/Divide, nested",0.2558,0.0,3
EG32A,coef 1, Select Combine Terms,0.0588,0.0,1
EG33,coef 1," Select Multiply/Divide, nested",0.2,0.0,2
EG33,coef 1, Select Combine Terms,0.0625,0.0,1
EG33C,coef 1," Select Multiply/Divide, nested",0.2222,0.0,2
EG33C,coef 1, Select Combine Terms,0.0968,0.0,1
EG32C,coef 1," Select Multiply/Divide, nested",0.2143,0.0,2
EG32C,coef 1, Select Combine Terms,0.0,0.0,1
EG32C,coef 1, nan,0.0,0.0,1
EG33A,coef 1," Select Multiply/Divide, nested",0.05,0.0,1
EG33A,coef 1, Select Combine Terms,0.0,0.0,1
EG35B,coef 1, Select Eliminate Parens,0.2105,0.0,2
EG35B,coef 1, nan,0.0556,0.0,1
EG35B,coef 1," Select Multiply/Divide, nested",0.1429,0.0,1
EG35B,coef 1, Select Combine Terms,0.1429,0.0,1
EG35B,coef 1, Select Multiply,0.0,0.0,1
EG34A,coef 1, Select Eliminate Parens,0.2353,0.0,2
EG34A,coef 1, nan,0.0952,0.0,1
EG34A,coef 1, Select Multiply,0.0,0.0,1
EG34A,coef 1," Select Multiply/Divide, nested",0.4,0.0,4
EG34A,coef 1, Select Combine Terms,0.0,0.0,1
EG34B,coef 1, Select Eliminate Parens,0.2069,0.0,2
